payment_id,loan_id,payment_date,due_date,payment_amount,payment_status,days_late
80516,10068,2023-08-19,2023-08-19,24100,On-Time,0
80517,10068,2023-09-27,2023-09-18,21500,Late,9
80518,10068,2023-10-18,2023-10-18,22500,On-Time,0
80519,10068,2023-11-17,2023-11-17,20500,On-Time,0
80520,10068,2023-12-17,2023-12-17,20000,On-Time,0
80521,10068,2024-01-16,2024-01-16,20400,On-Time,0
80522,10069,2024-09-15,2024-09-15,1100,On-Time,0
80523,10069,2024-10-24,2024-10-15,1100,Late,9
80524,10069,2024-11-14,2024-11-14,1100,On-Time,0
80525,10069,2024-12-15,2024-12-14,0,Missed,1
80526,10069,2025-01-13,2025-01-13,1200,On-Time,0
80527,10069,2025-02-12,2025-02-12,1200,On-Time,0
80528,10069,2025-03-14,2025-03-14,1200,On-Time,0
80529,10069,2025-04-13,2025-04-13,1200,On-Time,0
80530,10069,2025-05-13,2025-05-13,1100,On-Time,0
80531,10069,2025-06-12,2025-06-12,1100,On-Time,0
80532,10069,2025-07-30,2025-07-12,0,Missed,18
80533,10069,2025-08-11,2025-08-11,1200,On-Time,0
80534,10070,2023-11-22,2023-11-22,2000,On-Time,0
80535,10070,2023-12-22,2023-12-22,2000,On-Time,0
80536,10070,2024-01-29,2024-01-21,0,Missed,8
80537,10070,2024-02-20,2024-02-20,2100,On-Time,0
80538,10070,2024-03-21,2024-03-21,2000,On-Time,0
80539,10070,2024-04-27,2024-04-20,2100,Late,7
80540,10070,2024-05-20,2024-05-20,1900,On-Time,0
80541,10070,2024-06-19,2024-06-19,2100,On-Time,0
80542,10070,2024-07-19,2024-07-19,2200,On-Time,0
80543,10070,2024-08-18,2024-08-18,2100,On-Time,0
80544,10070,2024-09-17,2024-09-17,2200,On-Time,0
80545,10070,2024-10-17,2024-10-17,2000,On-Time,0
80546,10072,2023-04-19,2023-04-19,10900,On-Time,0
80547,10072,2023-05-19,2023-05-19,10200,On-Time,0
80548,10072,2023-06-18,2023-06-18,9600,On-Time,0
80549,10072,2023-07-18,2023-07-18,10400,On-Time,0
80550,10072,2023-08-17,2023-08-17,10600,On-Time,0
80551,10072,2023-09-16,2023-09-16,9600,On-Time,0
80552,10072,2023-10-16,2023-10-16,9600,On-Time,0
80553,10072,2023-11-27,2023-11-15,10200,Late,12
80554,10072,2023-12-15,2023-12-15,9900,On-Time,0
80555,10072,2024-01-14,2024-01-14,11600,On-Time,0
80556,10072,2024-02-13,2024-02-13,11100,On-Time,0
80557,10072,2024-03-14,2024-03-14,10000,On-Time,0
80558,10073,2025-11-23,2025-11-23,24600,On-Time,0
80559,10073,2025-12-23,2025-12-23,24300,On-Time,0
80560,10074,2025-09-20,2025-09-17,4300,Late,3
80561,10074,2025-10-17,2025-10-17,3900,On-Time,0
80562,10074,2025-11-16,2025-11-16,4400,On-Time,0
80563,10074,2025-12-16,2025-12-16,3700,On-Time,0
80564,10075,2023-06-20,2023-06-02,27200,Late,18
80565,10075,2023-07-02,2023-07-02,32300,On-Time,0
80566,10075,2023-08-01,2023-08-01,32400,On-Time,0
80567,10075,2023-08-31,2023-08-31,29200,On-Time,0
80568,10075,2023-09-30,2023-09-30,26900,On-Time,0
80569,10075,2023-10-30,2023-10-30,31700,On-Time,0
80570,10075,2023-11-29,2023-11-29,32700,On-Time,0
80571,10075,2023-12-29,2023-12-29,27200,On-Time,0
80572,10075,2024-01-28,2024-01-28,30700,On-Time,0
80573,10075,2024-03-01,2024-02-27,27800,Late,3
80574,10075,2024-03-28,2024-03-28,30000,On-Time,0
80575,10075,2024-05-08,2024-04-27,0,Missed,11
80576,10076,2024-01-14,2024-01-14,52800,On-Time,0
80577,10076,2024-02-13,2024-02-13,55700,On-Time,0
80578,10076,2024-03-14,2024-03-14,47100,On-Time,0
80579,10076,2024-04-13,2024-04-13,54400,On-Time,0
80580,10076,2024-05-13,2024-05-13,56100,On-Time,0
80581,10076,2024-06-12,2024-06-12,49700,On-Time,0
80582,10076,2024-07-18,2024-07-12,51500,Late,6
80583,10076,2024-08-11,2024-08-11,46700,On-Time,0
80584,10076,2024-09-10,2024-09-10,55800,On-Time,0
80585,10076,2024-10-15,2024-10-10,51500,Late,5
80586,10076,2024-11-09,2024-11-09,50200,On-Time,0
80587,10076,2024-12-09,2024-12-09,51700,On-Time,0
80588,10077,2023-12-30,2023-12-30,37500,On-Time,0
80589,10077,2024-01-29,2024-01-29,39900,On-Time,0
80590,10077,2024-02-28,2024-02-28,39100,On-Time,0
80591,10077,2024-03-29,2024-03-29,40200,On-Time,0
80592,10077,2024-04-28,2024-04-28,37800,On-Time,0
80593,10077,2024-05-28,2024-05-28,34700,On-Time,0
80594,10077,2024-06-27,2024-06-27,35600,On-Time,0
80595,10077,2024-07-27,2024-07-27,36400,On-Time,0
80596,10077,2024-08-26,2024-08-26,37900,On-Time,0
80597,10077,2024-09-25,2024-09-25,38000,On-Time,0
80598,10077,2024-10-29,2024-10-25,38200,Late,4
80599,10077,2024-11-24,2024-11-24,36700,On-Time,0
80600,10078,2024-01-29,2024-01-29,5700,On-Time,0
80601,10078,2024-02-28,2024-02-28,5800,On-Time,0
80602,10078,2024-03-29,2024-03-29,5100,On-Time,0
80603,10078,2024-04-28,2024-04-28,6100,On-Time,0
80604,10078,2024-05-28,2024-05-28,5600,On-Time,0
80605,10078,2024-06-27,2024-06-27,5600,On-Time,0
80606,10078,2024-07-27,2024-07-27,5400,On-Time,0
80607,10078,2024-08-26,2024-08-26,5600,On-Time,0
80608,10078,2024-10-15,2024-09-25,5800,Late,20
80609,10078,2024-10-25,2024-10-25,5900,On-Time,0
80610,10078,2024-11-24,2024-11-24,6000,On-Time,0
80611,10078,2025-01-08,2024-12-24,0,Missed,15
80612,10079,2024-06-05,2024-06-05,8000,On-Time,0
80613,10079,2024-07-05,2024-07-05,7700,On-Time,0
80614,10079,2024-08-04,2024-08-04,7400,On-Time,0
80615,10079,2024-09-03,2024-09-03,6900,On-Time,0
80616,10079,2024-10-03,2024-10-03,7600,On-Time,0
80617,10079,2024-11-02,2024-11-02,7300,On-Time,0
80618,10079,2024-12-02,2024-12-02,7800,On-Time,0
80619,10079,2025-01-15,2025-01-01,7100,Late,14
80620,10079,2025-01-31,2025-01-31,7700,On-Time,0
80621,10079,2025-03-02,2025-03-02,6800,On-Time,0
80622,10079,2025-04-01,2025-04-01,7100,On-Time,0
80623,10079,2025-05-01,2025-05-01,7500,On-Time,0
80624,10080,2023-11-10,2023-10-29,0,Missed,12
80625,10080,2023-11-28,2023-11-28,378300,On-Time,0
80626,10080,2023-12-28,2023-12-28,359100,On-Time,0
80627,10080,2024-01-27,2024-01-27,376800,On-Time,0
80628,10080,2024-02-26,2024-02-26,382600,On-Time,0
80629,10080,2024-03-27,2024-03-27,373500,On-Time,0
80630,10080,2024-04-26,2024-04-26,358500,On-Time,0
80631,10080,2024-05-26,2024-05-26,328200,On-Time,0
80632,10080,2024-06-25,2024-06-25,331200,On-Time,0
80633,10080,2024-07-25,2024-07-25,354300,On-Time,0
80634,10080,2024-08-24,2024-08-24,355800,On-Time,0
80635,10080,2024-09-30,2024-09-23,0,Missed,7
80636,10081,2024-06-24,2024-06-24,2700,On-Time,0
80637,10081,2024-07-24,2024-07-24,2800,On-Time,0
80638,10081,2024-08-23,2024-08-23,3100,On-Time,0
80639,10081,2024-09-22,2024-09-22,2900,On-Time,0
80640,10081,2024-10-22,2024-10-22,2600,On-Time,0
80641,10081,2024-11-21,2024-11-21,3000,On-Time,0
80642,10081,2025-01-04,2024-12-21,2700,Late,14
80643,10081,2025-01-20,2025-01-20,2700,On-Time,0
80644,10081,2025-02-24,2025-02-19,3000,Late,5
80645,10081,2025-03-21,2025-03-21,2700,On-Time,0
80646,10081,2025-04-20,2025-04-20,3100,On-Time,0
80647,10081,2025-05-20,2025-05-20,2800,On-Time,0
80648,10082,2025-11-28,2025-11-28,3900,On-Time,0
80649,10082,2025-12-28,2025-12-28,3400,On-Time,0
80650,10083,2023-03-14,2023-02-25,110700,Late,17
80651,10083,2023-03-27,2023-03-27,117400,On-Time,0
80652,10083,2023-04-26,2023-04-26,100200,On-Time,0
80653,10083,2023-06-01,2023-05-26,115500,Late,6
80654,10083,2023-06-25,2023-06-25,109400,On-Time,0
80655,10083,2023-07-25,2023-07-25,111200,On-Time,0
80656,10083,2023-08-24,2023-08-24,116500,On-Time,0
80657,10083,2023-09-23,2023-09-23,103300,On-Time,0
80658,10083,2023-10-23,2023-10-23,101500,On-Time,0
80659,10083,2023-12-09,2023-11-22,107100,Late,17
80660,10083,2023-12-22,2023-12-22,100900,On-Time,0
80661,10083,2024-01-21,2024-01-21,118500,On-Time,0
80662,10084,2025-03-31,2025-03-31,75800,On-Time,0
80663,10084,2025-05-09,2025-04-30,0,Missed,9
80664,10084,2025-05-30,2025-05-30,65600,On-Time,0
80665,10084,2025-06-29,2025-06-29,74100,On-Time,0
80666,10084,2025-07-31,2025-07-29,68700,Late,2
80667,10084,2025-08-28,2025-08-28,66000,On-Time,0
80668,10084,2025-10-11,2025-09-27,71200,Late,14
80669,10084,2025-10-27,2025-10-27,69200,On-Time,0
80670,10084,2025-11-26,2025-11-26,70300,On-Time,0
80671,10084,2025-12-26,2025-12-26,68000,On-Time,0
80672,10085,2024-10-15,2024-10-15,6500,On-Time,0
80673,10085,2024-11-14,2024-11-14,6500,On-Time,0
80674,10085,2024-12-14,2024-12-14,6100,On-Time,0
80675,10085,2025-01-13,2025-01-13,6800,On-Time,0
80676,10085,2025-02-23,2025-02-12,6100,Late,11
80677,10085,2025-03-14,2025-03-14,6100,On-Time,0
80678,10085,2025-04-21,2025-04-13,0,Missed,8
80679,10085,2025-05-13,2025-05-13,6900,On-Time,0
80680,10085,2025-06-12,2025-06-12,7000,On-Time,0
80681,10085,2025-07-14,2025-07-12,7000,Late,2
80682,10085,2025-08-14,2025-08-11,7000,Late,3
80683,10085,2025-09-20,2025-09-10,6600,Late,10
80684,10086,2023-08-16,2023-08-16,7700,On-Time,0
80685,10086,2023-09-24,2023-09-15,8400,Late,9
80686,10086,2023-10-15,2023-10-15,8100,On-Time,0
80687,10086,2023-11-14,2023-11-14,7200,On-Time,0
80688,10086,2023-12-14,2023-12-14,7400,On-Time,0
80689,10086,2024-01-13,2024-01-13,7500,On-Time,0
80690,10086,2024-02-24,2024-02-12,7400,Late,12
80691,10086,2024-03-13,2024-03-13,8100,On-Time,0
80692,10086,2024-04-12,2024-04-12,8300,On-Time,0
80693,10086,2024-05-12,2024-05-12,7000,On-Time,0
80694,10086,2024-06-26,2024-06-11,7600,Late,15
80695,10086,2024-07-11,2024-07-11,8400,On-Time,0
80696,10087,2025-04-14,2025-04-14,54000,On-Time,0
80697,10087,2025-05-14,2025-05-14,59500,On-Time,0
80698,10087,2025-06-13,2025-06-13,59400,On-Time,0
80699,10087,2025-07-13,2025-07-13,56900,On-Time,0
80700,10087,2025-09-01,2025-08-12,51200,Late,20
80701,10087,2025-09-22,2025-09-11,56800,Late,11
80702,10087,2025-10-14,2025-10-11,0,Missed,3
80703,10087,2025-11-10,2025-11-10,54000,On-Time,0
80704,10087,2025-12-10,2025-12-10,59400,On-Time,0
80705,10088,2025-04-16,2025-04-16,17000,On-Time,0
80706,10088,2025-06-01,2025-05-16,17200,Late,16
80707,10088,2025-06-15,2025-06-15,19100,On-Time,0
80708,10088,2025-07-15,2025-07-15,18500,On-Time,0
80709,10088,2025-08-14,2025-08-14,18500,On-Time,0
80710,10088,2025-09-13,2025-09-13,17800,On-Time,0
80711,10088,2025-10-13,2025-10-13,18900,On-Time,0
80712,10088,2025-11-12,2025-11-12,17500,On-Time,0
80713,10088,2025-12-12,2025-12-12,18700,On-Time,0
80714,10089,2024-08-26,2024-08-26,10000,On-Time,0
80715,10089,2024-09-25,2024-09-25,10500,On-Time,0
80716,10089,2024-10-25,2024-10-25,9100,On-Time,0
80717,10089,2024-11-24,2024-11-24,9400,On-Time,0
80718,10089,2024-12-24,2024-12-24,10400,On-Time,0
80719,10089,2025-01-23,2025-01-23,9200,On-Time,0
80720,10089,2025-02-22,2025-02-22,10000,On-Time,0
80721,10089,2025-03-24,2025-03-24,10400,On-Time,0
80722,10089,2025-04-23,2025-04-23,8800,On-Time,0
80723,10089,2025-05-23,2025-05-23,9200,On-Time,0
80724,10089,2025-06-22,2025-06-22,9700,On-Time,0
80725,10089,2025-07-22,2025-07-22,10000,On-Time,0
80726,10090,2024-01-06,2024-01-06,25400,On-Time,0
80727,10090,2024-02-05,2024-02-05,23700,On-Time,0
80728,10090,2024-03-08,2024-03-06,0,Missed,2
80729,10090,2024-04-05,2024-04-05,26500,On-Time,0
80730,10090,2024-05-05,2024-05-05,23300,On-Time,0
80731,10090,2024-06-04,2024-06-04,22400,On-Time,0
80732,10090,2024-07-04,2024-07-04,24600,On-Time,0
80733,10090,2024-08-03,2024-08-03,27100,On-Time,0
80734,10090,2024-09-02,2024-09-02,24500,On-Time,0
80735,10090,2024-10-02,2024-10-02,25900,On-Time,0
80736,10090,2024-11-01,2024-11-01,26900,On-Time,0
80737,10090,2024-12-01,2024-12-01,25800,On-Time,0
80738,10091,2024-05-10,2024-05-04,12500,Late,6
80739,10091,2024-06-16,2024-06-03,11900,Late,13
80740,10091,2024-07-03,2024-07-03,13900,On-Time,0
80741,10091,2024-08-02,2024-08-02,14300,On-Time,0
80742,10091,2024-09-09,2024-09-01,12200,Late,8
80743,10091,2024-10-18,2024-10-01,14100,Late,17
80744,10091,2024-10-31,2024-10-31,14000,On-Time,0
80745,10091,2024-12-13,2024-11-30,0,Missed,13
80746,10091,2025-01-01,2024-12-30,13400,Late,2
80747,10091,2025-01-29,2025-01-29,13600,On-Time,0
80748,10091,2025-02-28,2025-02-28,14200,On-Time,0
80749,10091,2025-03-30,2025-03-30,12700,On-Time,0
80750,10092,2024-10-09,2024-10-09,6800,On-Time,0
80751,10092,2024-11-16,2024-11-08,7200,Late,8
80752,10092,2024-12-08,2024-12-08,7000,On-Time,0
80753,10092,2025-01-07,2025-01-07,6600,On-Time,0
80754,10092,2025-02-06,2025-02-06,7100,On-Time,0
80755,10092,2025-03-08,2025-03-08,6700,On-Time,0
80756,10092,2025-04-07,2025-04-07,7600,On-Time,0
80757,10092,2025-05-07,2025-05-07,7700,On-Time,0
80758,10092,2025-06-06,2025-06-06,6700,On-Time,0
80759,10092,2025-07-06,2025-07-06,7600,On-Time,0
80760,10092,2025-08-05,2025-08-05,6600,On-Time,0
80761,10092,2025-09-04,2025-09-04,6900,On-Time,0
80762,10093,2023-11-10,2023-11-10,30200,On-Time,0
80763,10093,2023-12-10,2023-12-10,34100,On-Time,0
80764,10093,2024-01-09,2024-01-09,30400,On-Time,0
80765,10093,2024-02-08,2024-02-08,34600,On-Time,0
80766,10093,2024-03-09,2024-03-09,30600,On-Time,0
80767,10093,2024-04-27,2024-04-08,0,Missed,19
80768,10093,2024-05-08,2024-05-08,29900,On-Time,0
80769,10093,2024-06-07,2024-06-07,33100,On-Time,0
80770,10093,2024-07-23,2024-07-07,0,Missed,16
80771,10093,2024-08-06,2024-08-06,31600,On-Time,0
80772,10093,2024-09-05,2024-09-05,34500,On-Time,0
80773,10093,2024-10-14,2024-10-05,34400,Late,9
80774,10094,2025-06-01,2025-06-01,7200,On-Time,0
80775,10094,2025-07-01,2025-07-01,7500,On-Time,0
80776,10094,2025-07-31,2025-07-31,7400,On-Time,0
80777,10094,2025-09-09,2025-08-30,6800,Late,10
80778,10094,2025-09-29,2025-09-29,6600,On-Time,0
80779,10094,2025-10-29,2025-10-29,7700,On-Time,0
80780,10094,2025-11-28,2025-11-28,7600,On-Time,0
80781,10094,2025-12-28,2025-12-28,7800,On-Time,0
80782,10095,2024-07-28,2024-07-28,8200,On-Time,0
80783,10095,2024-08-27,2024-08-27,7800,On-Time,0
80784,10095,2024-09-26,2024-09-26,8900,On-Time,0
80785,10095,2024-10-26,2024-10-26,8400,On-Time,0
80786,10095,2024-11-28,2024-11-25,7600,Late,3
80787,10095,2024-12-25,2024-12-25,8800,On-Time,0
80788,10095,2025-01-24,2025-01-24,8400,On-Time,0
80789,10095,2025-03-15,2025-02-23,8800,Late,20
80790,10095,2025-03-25,2025-03-25,8500,On-Time,0
80791,10095,2025-04-24,2025-04-24,8700,On-Time,0
80792,10095,2025-05-24,2025-05-24,9000,On-Time,0
80793,10095,2025-06-23,2025-06-23,8100,On-Time,0
80794,10096,2025-09-20,2025-09-04,2200,Late,16
80795,10096,2025-10-18,2025-10-04,2000,Late,14
80796,10096,2025-11-03,2025-11-03,2000,On-Time,0
80797,10096,2025-12-08,2025-12-03,0,Missed,5
80798,10097,2024-08-02,2024-08-02,10200,On-Time,0
80799,10097,2024-09-01,2024-09-01,11900,On-Time,0
80800,10097,2024-10-01,2024-10-01,10500,On-Time,0
80801,10097,2024-11-10,2024-10-31,10300,Late,10
80802,10097,2024-11-30,2024-11-30,10800,On-Time,0
80803,10097,2025-01-13,2024-12-30,11500,Late,14
80804,10097,2025-01-29,2025-01-29,10100,On-Time,0
80805,10097,2025-02-28,2025-02-28,12000,On-Time,0
80806,10097,2025-03-30,2025-03-30,11800,On-Time,0
80807,10097,2025-05-07,2025-04-29,12200,Late,8
80808,10097,2025-05-29,2025-05-29,11200,On-Time,0
80809,10097,2025-06-28,2025-06-28,10200,On-Time,0
80810,10098,2024-07-29,2024-07-29,9700,On-Time,0
80811,10098,2024-08-28,2024-08-28,9800,On-Time,0
80812,10098,2024-09-27,2024-09-27,11100,On-Time,0
80813,10098,2024-10-27,2024-10-27,10400,On-Time,0
80814,10098,2024-11-26,2024-11-26,9900,On-Time,0
80815,10098,2024-12-26,2024-12-26,10700,On-Time,0
80816,10098,2025-01-25,2025-01-25,11300,On-Time,0
80817,10098,2025-02-24,2025-02-24,10300,On-Time,0
80818,10098,2025-04-15,2025-03-26,10900,Late,20
80819,10098,2025-04-25,2025-04-25,10600,On-Time,0
80820,10098,2025-06-02,2025-05-25,0,Missed,8
80821,10098,2025-06-24,2025-06-24,10600,On-Time,0
80822,10099,2025-04-27,2025-04-27,52700,On-Time,0
80823,10099,2025-05-27,2025-05-27,58600,On-Time,0
80824,10099,2025-06-26,2025-06-26,49400,On-Time,0
80825,10099,2025-08-01,2025-07-26,55300,Late,6
80826,10099,2025-08-25,2025-08-25,49900,On-Time,0
80827,10099,2025-09-24,2025-09-24,51000,On-Time,0
80828,10099,2025-10-30,2025-10-24,56700,Late,6
80829,10099,2025-11-23,2025-11-23,50100,On-Time,0
80830,10099,2025-12-23,2025-12-23,50800,On-Time,0
80831,10100,2023-11-17,2023-11-17,2200,On-Time,0
80832,10100,2023-12-17,2023-12-17,2100,On-Time,0
80833,10100,2024-01-18,2024-01-16,2400,Late,2
80834,10100,2024-02-15,2024-02-15,2500,On-Time,0
80835,10100,2024-03-16,2024-03-16,2200,On-Time,0
80836,10100,2024-04-15,2024-04-15,2500,On-Time,0
80837,10100,2024-05-21,2024-05-15,2400,Late,6
80838,10100,2024-06-14,2024-06-14,2400,On-Time,0
80839,10100,2024-07-14,2024-07-14,2300,On-Time,0
80840,10100,2024-08-13,2024-08-13,2100,On-Time,0
80841,10100,2024-09-12,2024-09-12,2200,On-Time,0
80842,10100,2024-10-12,2024-10-12,2200,On-Time,0
80843,10101,2024-08-18,2024-07-31,4700,Late,18
80844,10101,2024-08-30,2024-08-30,4400,On-Time,0
80845,10101,2024-09-29,2024-09-29,4800,On-Time,0
80846,10101,2024-10-29,2024-10-29,4000,On-Time,0
80847,10101,2024-11-28,2024-11-28,4300,On-Time,0
80848,10101,2024-12-28,2024-12-28,4700,On-Time,0
80849,10101,2025-02-14,2025-01-27,0,Missed,18
80850,10101,2025-03-10,2025-02-26,4300,Late,12
80851,10101,2025-03-28,2025-03-28,4200,On-Time,0
80852,10101,2025-04-29,2025-04-27,4400,Late,2
80853,10101,2025-05-27,2025-05-27,4400,On-Time,0
80854,10101,2025-06-26,2025-06-26,4200,On-Time,0
80855,10102,2025-04-09,2025-04-09,7800,On-Time,0
80856,10102,2025-05-09,2025-05-09,7800,On-Time,0
80857,10102,2025-06-08,2025-06-08,7000,On-Time,0
80858,10102,2025-07-08,2025-07-08,7800,On-Time,0
80859,10102,2025-08-07,2025-08-07,6600,On-Time,0
80860,10102,2025-09-06,2025-09-06,6900,On-Time,0
80861,10102,2025-10-06,2025-10-06,7400,On-Time,0
80862,10102,2025-11-05,2025-11-05,7600,On-Time,0
80863,10102,2025-12-11,2025-12-05,6700,Late,6
80864,10103,2024-03-26,2024-03-26,17600,On-Time,0
80865,10103,2024-04-25,2024-04-25,18400,On-Time,0
80866,10103,2024-05-25,2024-05-25,17800,On-Time,0
80867,10103,2024-06-24,2024-06-24,19000,On-Time,0
80868,10103,2024-08-12,2024-07-24,0,Missed,19
80869,10103,2024-08-23,2024-08-23,17200,On-Time,0
80870,10103,2024-09-22,2024-09-22,17900,On-Time,0
80871,10103,2024-10-27,2024-10-22,20500,Late,5
80872,10103,2024-11-21,2024-11-21,20000,On-Time,0
80873,10103,2025-01-02,2024-12-21,18700,Late,12
80874,10103,2025-01-20,2025-01-20,20400,On-Time,0
80875,10103,2025-02-19,2025-02-19,19800,On-Time,0
80876,10104,2023-04-06,2023-04-06,8500,On-Time,0
80877,10104,2023-05-21,2023-05-06,7100,Late,15
80878,10104,2023-06-05,2023-06-05,8000,On-Time,0
80879,10104,2023-07-12,2023-07-05,8400,Late,7
80880,10104,2023-08-04,2023-08-04,7300,On-Time,0
80881,10104,2023-09-03,2023-09-03,8100,On-Time,0
80882,10104,2023-10-11,2023-10-03,8300,Late,8
80883,10104,2023-11-02,2023-11-02,7500,On-Time,0
80884,10104,2023-12-02,2023-12-02,7300,On-Time,0
80885,10104,2024-01-01,2024-01-01,7500,On-Time,0
80886,10104,2024-01-31,2024-01-31,7800,On-Time,0
80887,10104,2024-03-08,2024-03-01,8000,Late,7
80888,10105,2025-07-03,2025-06-21,1400,Late,12
80889,10105,2025-07-21,2025-07-21,1500,On-Time,0
80890,10105,2025-08-20,2025-08-20,1400,On-Time,0
80891,10105,2025-09-19,2025-09-19,1400,On-Time,0
80892,10105,2025-10-19,2025-10-19,1400,On-Time,0
80893,10105,2025-11-30,2025-11-18,1400,Late,12
80894,10105,2025-12-18,2025-12-18,1600,On-Time,0
80895,10106,2025-08-02,2025-07-28,6200,Late,5
80896,10106,2025-08-27,2025-08-27,6700,On-Time,0
80897,10106,2025-09-26,2025-09-26,6700,On-Time,0
80898,10106,2025-11-01,2025-10-26,0,Missed,6
80899,10106,2025-12-04,2025-11-25,6100,Late,9
80900,10106,2025-12-25,2025-12-25,6200,On-Time,0
80901,10107,2024-08-24,2024-08-24,8400,On-Time,0
80902,10107,2024-09-23,2024-09-23,8300,On-Time,0
80903,10107,2024-10-26,2024-10-23,0,Missed,3
80904,10107,2024-11-22,2024-11-22,8500,On-Time,0
80905,10107,2024-12-22,2024-12-22,9100,On-Time,0
80906,10107,2025-01-26,2025-01-21,0,Missed,5
80907,10107,2025-02-20,2025-02-20,9000,On-Time,0
80908,10107,2025-03-22,2025-03-22,8800,On-Time,0
80909,10107,2025-04-21,2025-04-21,8500,On-Time,0
80910,10107,2025-05-21,2025-05-21,8400,On-Time,0
80911,10107,2025-07-02,2025-06-20,8000,Late,12
80912,10107,2025-07-20,2025-07-20,8900,On-Time,0
80913,10108,2024-06-08,2024-05-19,34900,Late,20
80914,10108,2024-06-18,2024-06-18,34800,On-Time,0
80915,10108,2024-07-18,2024-07-18,30000,On-Time,0
80916,10108,2024-08-17,2024-08-17,35300,On-Time,0
80917,10108,2024-09-16,2024-09-16,32200,On-Time,0
80918,10108,2024-10-16,2024-10-16,29400,On-Time,0
80919,10108,2024-11-15,2024-11-15,29400,On-Time,0
80920,10108,2024-12-15,2024-12-15,33700,On-Time,0
80921,10108,2025-01-20,2025-01-14,34200,Late,6
80922,10108,2025-02-13,2025-02-13,31400,On-Time,0
80923,10108,2025-03-15,2025-03-15,33500,On-Time,0
80924,10108,2025-04-14,2025-04-14,29600,On-Time,0
80925,10109,2025-10-02,2025-09-26,32400,Late,6
80926,10109,2025-11-12,2025-10-26,0,Missed,17
80927,10109,2025-11-25,2025-11-25,32600,On-Time,0
80928,10109,2026-01-14,2025-12-25,29300,Late,20
80929,10110,2023-06-18,2023-06-18,42300,On-Time,0
80930,10110,2023-07-18,2023-07-18,39500,On-Time,0
80931,10110,2023-08-17,2023-08-17,43700,On-Time,0
80932,10110,2023-09-16,2023-09-16,41700,On-Time,0
80933,10110,2023-10-16,2023-10-16,44100,On-Time,0
80934,10110,2023-11-15,2023-11-15,42900,On-Time,0
80935,10110,2023-12-15,2023-12-15,38400,On-Time,0
80936,10110,2024-01-14,2024-01-14,38400,On-Time,0
80937,10110,2024-02-13,2024-02-13,38800,On-Time,0
80938,10110,2024-03-27,2024-03-14,37000,Late,13
80939,10110,2024-04-18,2024-04-13,40700,Late,5
80940,10110,2024-05-23,2024-05-13,42800,Late,10
80941,10111,2023-04-28,2023-04-28,2900,On-Time,0
80942,10111,2023-05-28,2023-05-28,2900,On-Time,0
80943,10111,2023-06-27,2023-06-27,2500,On-Time,0
80944,10111,2023-07-27,2023-07-27,2600,On-Time,0
80945,10111,2023-08-26,2023-08-26,3000,On-Time,0
80946,10111,2023-09-25,2023-09-25,2700,On-Time,0
80947,10111,2023-10-25,2023-10-25,2600,On-Time,0
80948,10111,2023-12-05,2023-11-24,2900,Late,11
80949,10111,2023-12-24,2023-12-24,2600,On-Time,0
80950,10111,2024-01-23,2024-01-23,2800,On-Time,0
80951,10111,2024-02-22,2024-02-22,2900,On-Time,0
80952,10111,2024-03-23,2024-03-23,2600,On-Time,0
80953,10112,2023-04-03,2023-04-03,4900,On-Time,0
80954,10112,2023-05-07,2023-05-03,5500,Late,4
80955,10112,2023-06-02,2023-06-02,5000,On-Time,0
80956,10112,2023-07-10,2023-07-02,0,Missed,8
80957,10112,2023-08-01,2023-08-01,5800,On-Time,0
80958,10112,2023-08-31,2023-08-31,5500,On-Time,0
80959,10112,2023-09-30,2023-09-30,5100,On-Time,0
80960,10112,2023-10-30,2023-10-30,5400,On-Time,0
80961,10112,2023-11-29,2023-11-29,5200,On-Time,0
80962,10112,2023-12-29,2023-12-29,5100,On-Time,0
80963,10112,2024-01-28,2024-01-28,5000,On-Time,0
80964,10112,2024-03-02,2024-02-27,5400,Late,4
80965,10113,2025-07-08,2025-07-08,17100,On-Time,0
