loan_id,application_id,customer_id,branch_id,loan_type,loan_amount,interest_rate,tenure_months,loan_start_date,loan_end_date,loan_status
10496,7447,3082,141,Home,774500,14.44,240,2023-10-06,2043-06-23,Active
10497,7448,5816,108,Auto,765300,10.96,24,2025-12-09,2027-11-29,Default
10498,7452,4302,128,Personal,2358500,8.82,84,2024-04-26,2031-03-21,Closed
10499,7453,1100,146,Home,247500,13.35,12,2024-06-19,2025-06-14,Active
10500,7454,3111,145,Home,1421000,9.87,36,2023-03-08,2026-02-20,Active
10501,7456,2021,119,Personal,239900,8.9,120,2023-10-12,2033-08-20,Active
10502,7457,3958,108,Auto,934200,13.72,180,2023-06-11,2038-03-24,Closed
10503,7458,4778,109,Business,251100,10.8,120,2025-05-12,2035-03-21,Closed
10504,7459,3332,118,Business,128100,8.73,60,2025-04-30,2030-04-04,Active
10505,7460,2743,144,Home,415900,12.72,24,2023-11-24,2025-11-13,Active
10506,7462,1419,103,Business,615500,13.94,60,2025-07-27,2030-07-01,Closed
10507,7463,1991,127,Personal,661600,10.4,120,2024-07-31,2034-06-09,Closed
10508,7464,3475,134,Education,1140300,8.98,84,2025-10-23,2032-09-16,Active
10509,7466,5847,116,Personal,412900,7.21,12,2023-03-02,2024-02-25,Active
10510,7468,3036,148,Business,782200,14.38,240,2024-03-25,2043-12-11,Active
10511,7469,4380,130,Home,1287400,10.81,84,2023-08-21,2030-07-15,Closed
10512,7470,2646,136,Home,416300,14.55,36,2023-03-10,2026-02-22,Closed
10513,7471,4973,110,Auto,351700,12.99,36,2025-03-30,2028-03-14,Closed
10514,7472,5243,136,Business,176200,11.2,84,2025-10-13,2032-09-06,Active
10515,7473,4998,123,Education,1700300,12.94,120,2024-12-08,2034-10-17,Closed
10516,7475,3429,129,Business,1001800,9.64,48,2025-07-12,2029-06-21,Closed
10517,7476,2775,145,Home,902400,8.68,120,2024-04-12,2034-02-19,Closed
10518,7477,2727,131,Personal,744700,8.28,36,2025-03-18,2028-03-02,Default
10519,7479,2489,140,Auto,1076200,14.8,36,2025-12-10,2028-11-24,Active
10520,7480,4741,149,Home,339300,13.33,48,2025-09-28,2029-09-07,Closed
10521,7481,1844,131,Business,123300,14.96,24,2025-08-26,2027-08-16,Closed
10522,7485,3296,117,Business,1252400,13.49,120,2023-02-28,2033-01-06,Active
10523,7486,2514,105,Auto,452000,10.28,60,2025-12-19,2030-11-23,Active
10524,7487,3898,134,Personal,221700,14.97,240,2025-04-24,2045-01-09,Active
10525,7489,4928,125,Personal,584400,12.0,240,2025-05-20,2045-02-04,Closed
10526,7491,4108,124,Home,62200,14.95,12,2025-01-28,2026-01-23,Active
10527,7492,5000,113,Personal,514200,8.8,24,2024-09-24,2026-09-14,Closed
10528,7493,4482,111,Personal,1200400,10.17,48,2024-04-05,2028-03-15,Closed
10529,7495,1067,140,Home,555700,10.19,60,2023-09-20,2028-08-24,Default
10530,7496,3081,118,Education,675800,7.05,120,2025-01-24,2034-12-03,Closed
10531,7498,2269,131,Home,266400,12.88,60,2024-05-12,2029-04-16,Active
10532,7499,2510,102,Personal,2059800,14.63,12,2023-11-11,2024-11-05,Closed
10533,7500,5692,122,Home,968300,14.8,48,2025-08-08,2029-07-18,Active
10534,7501,1849,114,Home,482800,13.77,60,2024-10-31,2029-10-05,Active
10535,7502,2875,114,Education,498000,9.16,24,2023-06-05,2025-05-25,Active
10536,7503,1602,145,Personal,424100,10.27,12,2025-01-01,2025-12-27,Active
10537,7505,5781,111,Personal,1869800,9.81,24,2025-07-14,2027-07-04,Closed
10538,7506,2413,136,Home,533600,10.82,48,2023-06-29,2027-06-08,Closed
10539,7507,3583,109,Business,747100,10.88,36,2024-05-05,2027-04-20,Active
10540,7508,3851,104,Education,4140800,14.57,180,2023-01-28,2037-11-10,Active
10541,7509,3289,132,Personal,891900,7.89,48,2024-03-05,2028-02-13,Closed
10542,7510,1096,148,Home,160100,13.44,48,2025-05-10,2029-04-19,Active
10543,7512,1234,138,Auto,131300,11.88,60,2023-11-07,2028-10-11,Default
10544,7514,5678,114,Personal,504000,12.85,12,2025-09-28,2026-09-23,Active
10545,7515,5216,148,Personal,688600,14.59,12,2024-09-10,2025-09-05,Default
10546,7516,4549,148,Business,1559100,15.0,60,2025-10-05,2030-09-09,Closed
10547,7517,1022,130,Home,3140900,7.09,84,2025-10-20,2032-09-13,Active
10548,7518,3809,133,Personal,633100,14.26,36,2025-08-14,2028-07-29,Active
10549,7520,3523,114,Personal,1047800,8.54,48,2024-06-23,2028-06-02,Closed
10550,7521,5935,131,Business,236100,8.32,180,2024-12-28,2039-10-11,Closed
10551,7522,3236,131,Personal,248700,14.73,60,2024-09-16,2029-08-21,Closed
10552,7523,1418,115,Auto,321800,15.0,240,2024-12-23,2044-09-09,Active
10553,7524,1553,101,Business,423200,10.36,24,2025-07-16,2027-07-06,Closed
10554,7525,3588,108,Personal,194200,7.52,84,2024-09-01,2031-07-27,Closed
10555,7526,4891,125,Personal,338400,13.92,240,2024-07-23,2044-04-09,Active
10556,7527,1036,148,Home,834300,14.19,60,2023-12-21,2028-11-24,Active
10557,7528,5066,126,Auto,787900,8.78,60,2024-08-02,2029-07-07,Active
10558,7531,3172,124,Business,130900,15.35,60,2023-11-14,2028-10-18,Active
10559,7533,5801,135,Education,714100,13.68,84,2024-03-01,2031-01-24,Active
10560,7534,1918,119,Business,311500,10.8,180,2023-11-03,2038-08-16,Closed
10561,7535,4260,112,Business,119600,10.85,180,2025-10-08,2040-07-21,Default
10562,7538,2020,113,Business,259800,9.89,12,2024-08-01,2025-07-27,Default
10563,7540,3161,116,Business,2766500,13.32,48,2025-10-21,2029-09-30,Closed
10564,7541,2341,129,Business,532800,12.26,240,2023-11-19,2043-08-06,Default
10565,7543,5932,110,Personal,802500,13.63,84,2024-12-22,2031-11-16,Closed
10566,7548,2081,149,Education,567400,11.56,60,2025-08-26,2030-07-31,Active
10567,7549,5160,132,Personal,401200,7.44,60,2025-02-05,2030-01-10,Closed
10568,7551,2458,150,Business,1962700,14.44,48,2025-08-19,2029-07-29,Active
10569,7552,4602,118,Home,325300,10.85,60,2023-12-28,2028-12-01,Closed
10570,7553,4838,148,Personal,354600,13.19,24,2023-08-09,2025-07-29,Closed
10571,7555,3429,111,Business,2468000,9.14,240,2025-09-22,2045-06-09,Active
10572,7556,4996,107,Education,509700,9.19,36,2024-07-09,2027-06-24,Closed
10573,7558,5512,124,Auto,2068800,10.11,12,2024-02-10,2025-02-04,Closed
10574,7559,3667,112,Personal,315600,9.92,24,2023-07-31,2025-07-20,Closed
10575,7560,3182,116,Personal,191500,9.37,60,2023-05-02,2028-04-05,Active
10576,7562,4880,111,Business,664900,9.73,60,2024-04-07,2029-03-12,Default
10577,7563,4763,130,Education,2671200,8.19,36,2024-07-08,2027-06-23,Active
10578,7564,5655,133,Auto,602000,7.11,84,2025-12-18,2032-11-11,Active
10579,7565,1223,133,Auto,1036900,15.3,48,2024-12-16,2028-11-25,Closed
10580,7567,2019,105,Personal,229600,7.63,24,2025-04-14,2027-04-04,Default
10581,7568,4975,117,Home,141700,10.01,48,2023-03-08,2027-02-15,Closed
10582,7569,3297,134,Home,1123400,14.1,60,2024-05-10,2029-04-14,Closed
10583,7570,1226,116,Personal,232200,7.03,84,2023-10-23,2030-09-16,Active
10584,7571,4126,145,Home,919000,13.63,12,2025-06-12,2026-06-07,Active
10585,7572,5061,149,Personal,552100,10.57,120,2024-01-02,2033-11-10,Closed
10586,7573,5583,109,Home,443700,8.82,12,2024-10-26,2025-10-21,Active
10587,7574,4128,132,Personal,386600,8.28,48,2024-10-21,2028-09-30,Closed
10588,7575,4948,136,Personal,271700,14.1,48,2023-06-16,2027-05-26,Active
10589,7576,5412,127,Education,694100,9.44,12,2025-02-15,2026-02-10,Default
10590,7579,2516,146,Personal,1961200,11.04,240,2024-02-20,2043-11-07,Active
10591,7580,1769,148,Education,863700,10.04,240,2023-05-09,2043-01-24,Closed
10592,7583,3174,145,Auto,287300,14.37,36,2023-07-05,2026-06-19,Active
10593,7587,4293,130,Education,705500,8.22,48,2024-08-13,2028-07-23,Closed
10594,7588,3081,115,Personal,2396100,15.36,12,2025-06-20,2026-06-15,Active
10595,7592,4118,127,Home,1168200,7.16,12,2024-12-16,2025-12-11,Active
10596,7593,4948,122,Auto,218500,8.69,36,2023-10-31,2026-10-15,Closed
10597,7594,3498,122,Personal,153800,11.02,60,2024-03-01,2029-02-03,Closed
10598,7596,1950,124,Personal,567400,8.48,240,2025-08-19,2045-05-06,Active
10599,7597,5530,114,Home,941300,9.11,240,2025-09-06,2045-05-24,Closed
10600,7598,1626,138,Home,330200,15.39,24,2026-01-16,2028-01-06,Closed
10601,7601,1143,106,Home,247200,12.2,60,2025-06-04,2030-05-09,Closed
10602,7602,4721,145,Auto,574500,7.38,36,2025-04-22,2028-04-06,Active
10603,7604,1288,117,Home,454100,11.05,84,2025-06-13,2032-05-07,Default
10604,7606,5503,128,Home,506500,11.94,36,2025-04-08,2028-03-23,Active
10605,7607,2819,124,Personal,206900,9.8,24,2024-10-30,2026-10-20,Active
10606,7608,5650,145,Personal,2969500,14.55,36,2023-08-06,2026-07-21,Default
10607,7609,4293,115,Personal,1132200,13.88,24,2024-01-18,2026-01-07,Closed
10608,7614,1289,128,Personal,338700,10.43,12,2023-03-01,2024-02-24,Default
10609,7615,4895,114,Home,1614900,13.44,120,2025-04-25,2035-03-04,Closed
10610,7616,5877,111,Auto,723700,11.5,84,2025-01-07,2031-12-02,Default
10611,7618,4671,101,Education,334600,13.91,48,2024-01-17,2027-12-27,Active
10612,7619,5634,117,Personal,646900,11.15,36,2023-04-15,2026-03-30,Default
10613,7620,5554,144,Home,145600,7.95,84,2025-07-03,2032-05-27,Closed
10614,7623,2806,125,Auto,254400,9.64,48,2023-11-18,2027-10-28,Default
10615,7625,4566,102,Education,1050000,12.3,84,2023-10-29,2030-09-22,Closed
10616,7626,2689,102,Home,185800,15.15,240,2024-10-31,2044-07-18,Default
10617,7628,1644,139,Auto,119300,14.5,120,2024-02-21,2033-12-30,Default
10618,7629,5347,115,Personal,255000,14.14,36,2023-09-07,2026-08-22,Active
10619,7630,5975,113,Personal,651900,11.65,48,2025-12-12,2029-11-21,Default
10620,7634,3517,112,Education,352000,8.59,240,2025-03-19,2044-12-04,Active
10621,7637,1533,111,Personal,1721800,7.15,84,2025-01-27,2031-12-22,Active
10622,7638,4493,129,Personal,773200,9.99,24,2023-09-02,2025-08-22,Closed
10623,7640,1978,111,Education,780600,13.53,180,2023-05-21,2038-03-03,Active
10624,7641,5600,104,Home,106700,9.13,36,2023-06-17,2026-06-01,Closed
10625,7643,3181,101,Personal,647200,9.48,36,2025-06-02,2028-05-17,Closed
10626,7648,4057,145,Personal,277800,8.02,60,2023-12-21,2028-11-24,Active
10627,7649,2358,127,Auto,561900,13.03,240,2025-04-20,2045-01-05,Active
10628,7651,4649,144,Auto,2622300,9.44,120,2025-05-17,2035-03-26,Default
10629,7652,3719,135,Personal,711200,12.34,180,2024-02-17,2038-11-30,Closed
10630,7654,5210,113,Auto,894000,11.46,120,2024-01-16,2033-11-24,Active
10631,7655,4658,146,Business,387800,15.44,180,2025-03-28,2040-01-09,Closed
10632,7656,3871,131,Education,874600,15.04,180,2023-07-08,2038-04-20,Active
10633,7658,1927,111,Auto,1913700,10.35,24,2024-08-01,2026-07-22,Closed
10634,7661,5049,110,Home,317700,13.82,24,2023-10-19,2025-10-08,Closed
10635,7662,1295,137,Auto,1251900,10.46,240,2023-06-11,2043-02-26,Closed
10636,7663,2404,108,Auto,180000,9.29,48,2023-04-07,2027-03-17,Closed
10637,7664,1616,116,Home,341300,7.12,84,2025-12-01,2032-10-25,Active
10638,7665,2584,105,Home,667800,13.11,120,2024-05-02,2034-03-11,Active
10639,7666,3128,121,Auto,525300,9.38,12,2025-09-09,2026-09-04,Closed
10640,7668,4856,108,Home,437400,11.09,180,2024-07-17,2039-04-30,Active
10641,7669,4508,135,Auto,326700,8.41,12,2024-03-21,2025-03-16,Active
10642,7670,5350,105,Personal,304500,7.55,180,2023-04-18,2038-01-29,Default
10643,7672,4510,113,Business,253900,13.35,12,2023-02-04,2024-01-30,Active
10644,7674,5440,113,Home,219600,9.49,24,2024-07-19,2026-07-09,Active
10645,7675,3106,105,Auto,365700,9.17,24,2025-12-12,2027-12-02,Closed
10646,7676,1220,133,Education,537100,9.2,48,2023-05-13,2027-04-22,Default
10647,7677,5938,116,Business,827500,7.89,24,2025-04-25,2027-04-15,Closed
10648,7678,2201,120,Home,2379900,7.27,84,2024-09-23,2031-08-18,Active
10649,7679,5582,142,Business,91200,8.58,120,2023-02-03,2032-12-12,Closed
10650,7681,1705,138,Business,266600,13.8,12,2024-04-21,2025-04-16,Closed
10651,7684,5736,128,Personal,563000,15.34,24,2025-08-19,2027-08-09,Active
10652,7685,3654,116,Education,2588100,11.38,120,2024-09-27,2034-08-06,Active
10653,7687,5910,132,Personal,204700,13.85,36,2024-08-20,2027-08-05,Active
10654,7690,3452,132,Personal,786500,9.17,60,2023-04-13,2028-03-17,Active
10655,7691,2248,111,Auto,525700,12.81,24,2025-07-27,2027-07-17,Active
10656,7692,1771,102,Business,353800,14.57,36,2023-09-09,2026-08-24,Closed
10657,7693,3596,104,Auto,3105300,12.25,84,2025-03-28,2032-02-20,Active
10658,7696,4428,113,Auto,2257000,12.96,120,2024-09-21,2034-07-31,Default
10659,7698,4047,105,Education,645300,7.85,48,2023-06-01,2027-05-11,Closed
10660,7699,5324,107,Business,2140100,10.04,180,2023-08-07,2038-05-20,Active
10661,7700,3648,113,Home,552300,7.26,24,2025-02-08,2027-01-29,Active
10662,7702,4365,122,Education,739500,8.41,48,2024-06-14,2028-05-24,Default
10663,7703,1008,102,Personal,80900,9.53,60,2026-01-01,2030-12-06,Active
10664,7705,4435,140,Personal,188300,15.1,36,2023-11-03,2026-10-18,Default
10665,7706,2069,126,Education,476900,7.34,48,2024-01-18,2027-12-28,Closed
10666,7708,3280,129,Business,66400,10.84,60,2024-01-14,2028-12-18,Active
10667,7709,2963,108,Personal,260000,13.56,60,2025-05-06,2030-04-10,Closed
10668,7710,3316,120,Personal,2234300,11.31,48,2024-05-25,2028-05-04,Active
10669,7711,1749,149,Home,1442700,11.98,120,2025-01-31,2034-12-10,Default
10670,7713,4373,103,Business,398100,14.93,24,2025-05-11,2027-05-01,Active
10671,7715,3714,141,Education,818600,12.54,60,2024-12-26,2029-11-30,Closed
10672,7717,5203,106,Personal,1033600,13.44,36,2024-03-10,2027-02-23,Active
10673,7718,4801,101,Personal,623600,7.34,240,2025-01-09,2044-09-26,Active
10674,7719,5255,119,Education,789500,13.76,48,2025-03-08,2029-02-15,Closed
10675,7720,4896,140,Personal,190000,10.59,36,2025-03-11,2028-02-24,Active
10676,7722,4621,112,Business,67800,7.17,84,2023-05-28,2030-04-21,Active
10677,7723,3507,102,Home,323400,14.22,240,2024-09-11,2044-05-29,Closed
10678,7726,3777,141,Home,6475600,15.13,48,2023-04-29,2027-04-08,Default
10679,7729,3647,136,Auto,243500,12.13,24,2025-08-29,2027-08-19,Active
10680,7730,1102,137,Auto,199700,14.56,180,2024-06-29,2039-04-12,Active
10681,7731,4396,140,Home,668300,8.65,24,2025-11-03,2027-10-24,Closed
10682,7732,2380,109,Personal,388200,12.13,48,2025-03-09,2029-02-16,Active
10683,7733,5039,135,Personal,208500,10.82,24,2025-04-28,2027-04-18,Closed
10684,7734,2151,141,Personal,463400,7.31,240,2025-11-05,2045-07-23,Active
10685,7739,1810,145,Personal,157300,12.33,12,2024-03-22,2025-03-17,Active
10686,7740,5692,149,Personal,334600,11.9,12,2025-02-10,2026-02-05,Active
10687,7741,5561,140,Home,389300,7.38,120,2026-01-09,2035-11-18,Closed
10688,7742,3182,123,Business,739900,8.77,120,2024-07-08,2034-05-17,Closed
10689,7747,4743,108,Home,255800,9.46,180,2025-07-30,2040-05-12,Active
10690,7749,5343,115,Personal,1929900,8.66,36,2023-08-20,2026-08-04,Active
10691,7750,1354,150,Personal,1751900,12.53,48,2024-10-23,2028-10-02,Active
10692,7752,3160,142,Home,944000,11.52,36,2025-04-11,2028-03-26,Active
10693,7754,5557,123,Personal,870600,10.12,24,2024-10-14,2026-10-04,Closed
10694,7756,4277,136,Personal,6826300,10.68,84,2025-11-11,2032-10-05,Closed
10695,7757,4855,149,Home,307800,15.21,36,2025-06-17,2028-06-01,Active
10696,7758,1461,137,Business,642400,7.95,48,2025-03-06,2029-02-13,Closed
10697,7759,1546,112,Auto,4068900,8.59,12,2025-10-24,2026-10-19,Active
10698,7760,5806,118,Personal,497200,11.57,180,2025-12-10,2040-09-22,Closed
10699,7761,5140,126,Home,347300,15.31,24,2023-11-19,2025-11-08,Active
10700,7763,4427,130,Home,358500,13.28,240,2025-09-28,2045-06-15,Active
10701,7765,4557,150,Education,151400,13.97,120,2025-10-29,2035-09-07,Closed
10702,7766,2286,128,Personal,214900,13.23,120,2025-04-18,2035-02-25,Closed
10703,7767,5171,142,Auto,592100,7.66,12,2024-06-13,2025-06-08,Active
10704,7768,2550,112,Home,318000,9.49,24,2024-04-07,2026-03-28,Active
10705,7769,5564,108,Personal,179900,11.59,60,2025-01-25,2029-12-30,Active
10706,7771,2211,133,Home,310000,7.53,36,2023-07-01,2026-06-15,Active
10707,7773,4371,114,Education,553800,10.39,180,2025-11-04,2040-08-17,Closed
10708,7776,5763,101,Education,209600,8.79,240,2025-06-01,2045-02-16,Active
10709,7777,5165,101,Home,181400,12.54,48,2024-09-24,2028-09-03,Active
10710,7781,3377,127,Education,2488100,7.84,84,2024-12-02,2031-10-27,Closed
10711,7782,1793,134,Personal,646800,13.69,240,2024-03-10,2043-11-26,Active
10712,7785,5863,108,Business,507900,11.85,60,2024-06-30,2029-06-04,Closed
10713,7786,2696,110,Personal,467400,10.17,120,2024-12-07,2034-10-16,Closed
10714,7788,3028,120,Home,1350000,8.19,24,2023-03-22,2025-03-11,Active
10715,7789,3447,137,Home,565500,12.71,48,2024-10-20,2028-09-29,Closed
10716,7790,2424,101,Personal,504900,14.13,240,2025-10-11,2045-06-28,Active
10717,7791,1081,130,Personal,2048700,14.21,24,2024-10-14,2026-10-04,Closed
10718,7793,3141,125,Home,487600,8.1,48,2025-08-11,2029-07-21,Active
10719,7794,3922,130,Auto,785100,15.33,240,2025-02-12,2044-10-30,Active
10720,7795,1072,126,Auto,139600,9.73,240,2025-04-04,2044-12-20,Closed
10721,7796,2081,118,Home,574500,9.05,84,2023-03-23,2030-02-14,Closed
10722,7797,3555,110,Personal,1366400,10.15,84,2023-06-21,2030-05-15,Active
10723,7799,1720,107,Personal,139800,10.63,24,2023-01-24,2025-01-13,Closed
10724,7800,2627,110,Business,3390900,11.98,36,2024-09-08,2027-08-24,Active
10725,7803,3253,106,Personal,672700,11.67,12,2023-06-10,2024-06-04,Active
10726,7804,4024,104,Personal,854300,8.43,240,2023-08-04,2043-04-21,Closed
10727,7806,1265,140,Business,981400,9.37,24,2024-04-28,2026-04-18,Default
10728,7807,1269,110,Personal,441200,13.31,84,2025-04-03,2032-02-26,Closed
10729,7809,1264,126,Personal,225500,8.82,48,2023-07-24,2027-07-03,Active
10730,7810,4698,141,Personal,221300,12.89,36,2023-10-25,2026-10-09,Active
10731,7811,4064,127,Home,350000,13.44,60,2024-09-29,2029-09-03,Active
10732,7814,2633,132,Home,629800,13.4,240,2024-01-30,2043-10-17,Closed
10733,7815,5103,106,Personal,149700,13.29,60,2023-06-23,2028-05-27,Active
10734,7816,4661,129,Auto,239400,9.21,84,2023-05-10,2030-04-03,Active
10735,7817,1399,139,Personal,656400,10.58,60,2024-11-21,2029-10-26,Active
10736,7818,1184,123,Personal,99100,10.99,240,2024-08-14,2044-05-01,Closed
10737,7820,3853,131,Business,304600,15.05,120,2025-04-05,2035-02-12,Closed
10738,7821,4648,136,Personal,578800,9.8,60,2025-04-27,2030-04-01,Closed
10739,7822,5189,137,Home,1248500,14.97,240,2025-05-28,2045-02-12,Active
10740,7823,3409,105,Home,330200,14.42,120,2023-03-16,2033-01-22,Closed
10741,7824,1111,105,Personal,443300,13.5,24,2023-09-19,2025-09-08,Closed
10742,7825,5404,106,Personal,207500,12.84,180,2023-06-11,2038-03-24,Closed
10743,7827,5173,120,Auto,89700,11.22,120,2024-01-16,2033-11-24,Default
10744,7829,4340,150,Education,382400,8.01,24,2025-12-11,2027-12-01,Closed
10745,7830,4424,106,Auto,672800,11.13,36,2025-04-06,2028-03-21,Closed
10746,7833,4454,128,Home,658600,7.2,180,2024-11-03,2039-08-17,Closed
10747,7834,3887,112,Auto,1649700,11.16,60,2025-06-27,2030-06-01,Default
10748,7835,1441,133,Business,402500,12.37,24,2025-04-16,2027-04-06,Default
10749,7838,2324,114,Personal,434900,10.42,120,2024-04-10,2034-02-17,Closed
10750,7839,2310,132,Personal,231100,8.07,24,2023-08-12,2025-08-01,Closed
10751,7840,2823,136,Auto,1028500,12.92,36,2025-05-02,2028-04-16,Active
10752,7841,5735,122,Personal,689800,14.16,12,2024-06-22,2025-06-17,Closed
10753,7845,1526,130,Home,501500,12.45,240,2025-10-25,2045-07-12,Active
10754,7847,3199,101,Personal,444200,11.93,60,2024-10-31,2029-10-05,Default
10755,7849,5987,112,Auto,1016100,10.6,240,2024-09-14,2044-06-01,Active
10756,7850,2202,106,Auto,1995800,12.71,12,2024-01-18,2025-01-12,Active
10757,7851,3773,114,Auto,549400,9.67,24,2023-10-27,2025-10-16,Active
10758,7855,1203,117,Business,623600,11.93,240,2024-06-12,2044-02-28,Active
10759,7856,3311,132,Personal,315700,9.83,180,2023-01-24,2037-11-06,Active
10760,7857,4057,135,Business,2254100,12.25,12,2023-08-02,2024-07-27,Active
10761,7860,4636,149,Education,266900,10.97,84,2023-10-11,2030-09-04,Default
10762,7861,4532,124,Business,360800,8.95,60,2025-03-28,2030-03-02,Closed
10763,7864,1662,139,Business,287900,9.3,36,2025-03-02,2028-02-15,Default
10764,7866,5644,103,Home,425300,13.18,48,2024-01-17,2027-12-27,Active
10765,7870,2064,116,Business,172800,8.44,240,2025-05-30,2045-02-14,Active
10766,7875,5371,124,Personal,452300,9.47,240,2023-03-14,2042-11-29,Closed
10767,7876,3173,116,Personal,346400,13.15,84,2023-03-27,2030-02-18,Active
10768,7878,4901,110,Home,857900,7.23,240,2025-12-31,2045-09-17,Default
10769,7880,3773,118,Business,5350900,7.02,180,2023-02-22,2037-12-05,Active
10770,7883,4352,112,Personal,87800,10.35,180,2025-05-25,2040-03-07,Closed
10771,7885,5268,122,Education,3906500,15.07,48,2025-10-02,2029-09-11,Closed
10772,7886,1006,148,Home,871900,7.4,60,2024-01-23,2028-12-27,Closed
10773,7888,3969,141,Education,509600,14.62,180,2025-06-06,2040-03-19,Closed
10774,7889,1539,139,Business,728100,11.79,36,2024-02-25,2027-02-09,Active
10775,7890,4702,137,Personal,2118900,7.84,180,2023-12-19,2038-10-01,Active
10776,7891,3520,119,Business,1616900,14.06,120,2024-01-17,2033-11-25,Active
10777,7893,4797,119,Auto,610100,7.39,180,2023-03-04,2037-12-15,Closed
