application_id,customer_id,application_date,loan_type,requested_amount,approval_status,rejection_reason
7638,4493,2023-08-11,Personal,989100,Approved,
7639,1634,2025-09-17,Home,518100,Rejected,Low Credit Score
7640,1978,2023-04-30,Education,876500,Approved,
7641,5600,2023-05-18,Home,124000,Approved,
7642,4283,2023-11-24,Home,2398200,Pending,
7643,3181,2025-05-27,Personal,784100,Approved,
7644,1957,2025-01-09,Personal,8000000,Rejected,Incomplete Documents
7645,2324,2024-08-17,Home,783600,Pending,
7646,1219,2024-06-23,Auto,800300,Rejected,Incomplete Documents
7647,4462,2024-09-25,Business,151100,Pending,
7648,4057,2023-12-06,Personal,309600,Approved,
7649,2358,2025-04-04,Auto,600400,Approved,
7650,5483,2023-03-23,Education,422500,Rejected,Insufficient Income
7651,4649,2025-05-15,Auto,3002600,Approved,
7652,3719,2024-02-02,Personal,751000,Approved,
7653,4373,2024-12-14,Auto,511300,Rejected,Insufficient Income
7654,5210,2023-12-24,Auto,1046000,Approved,
7655,4658,2025-03-10,Business,443400,Approved,
7656,3871,2023-06-30,Education,987000,Approved,
7657,1060,2025-10-11,Personal,194800,Rejected,Incomplete Documents
7658,1927,2024-07-13,Auto,2308800,Approved,
7659,4838,2023-07-22,Business,853800,Rejected,Low Credit Score
7660,5851,2025-02-22,Personal,916100,Rejected,High Existing Debt
7661,5049,2023-10-14,Home,377800,Approved,
7662,1295,2023-05-13,Auto,1426100,Approved,
7663,2404,2023-04-04,Auto,185400,Approved,
7664,1616,2025-11-05,Home,384500,Approved,
7665,2584,2024-04-18,Home,859300,Approved,
7666,3128,2025-08-17,Auto,563200,Approved,
7667,2051,2023-07-30,Business,242100,Rejected,Insufficient Income
7668,4856,2024-07-12,Home,497600,Approved,
7669,4508,2024-03-18,Auto,384400,Approved,
7670,5350,2023-04-09,Personal,330000,Approved,
7671,1347,2023-01-20,Personal,2352000,Pending,
7672,4510,2023-01-21,Business,320700,Approved,
7673,4225,2024-11-24,Business,225200,Rejected,Low Credit Score
7674,5440,2024-07-14,Home,232100,Approved,
7675,3106,2025-11-12,Auto,393600,Approved,
7676,1220,2023-04-18,Education,674400,Approved,
7677,5938,2025-04-15,Business,860500,Approved,
7678,2201,2024-08-27,Home,2981600,Approved,
7679,5582,2023-01-24,Business,99200,Approved,
7680,1974,2025-02-14,Home,197700,Pending,
7681,1705,2024-03-28,Business,316600,Approved,
7682,5945,2023-04-25,Education,302000,Rejected,Insufficient Income
7683,5049,2024-01-29,Education,167000,Pending,
7684,5736,2025-08-09,Personal,599600,Approved,
7685,3654,2024-09-11,Education,3385300,Approved,
7686,4562,2025-02-16,Personal,1312100,Pending,
7687,5910,2024-08-18,Personal,252000,Approved,
7688,2761,2025-10-09,Education,546700,Pending,
7689,3930,2023-09-23,Auto,532200,Rejected,Incomplete Documents
7690,3452,2023-03-24,Personal,906500,Approved,
7691,2248,2025-07-25,Auto,566100,Approved,
7692,1771,2023-09-03,Business,391400,Approved,
7693,3596,2025-03-21,Auto,3141400,Approved,
7694,5357,2025-10-07,Home,453500,Rejected,High Existing Debt
7695,5867,2024-11-01,Auto,378000,Rejected,Insufficient Income
7696,4428,2024-09-19,Auto,2536600,Approved,
7697,3374,2024-12-07,Auto,716500,Rejected,Low Credit Score
7698,4047,2023-05-09,Education,781800,Approved,
7699,5324,2023-07-18,Business,2493100,Approved,
7700,3648,2025-02-05,Home,718300,Approved,
7701,4375,2025-07-17,Home,328900,Rejected,High Existing Debt
7702,4365,2024-05-22,Education,949000,Approved,
7703,1008,2025-12-11,Personal,92000,Approved,
7704,5710,2023-06-27,Education,4874300,Pending,
7705,4435,2023-10-25,Personal,189500,Approved,
7706,2069,2024-01-15,Education,587900,Approved,
7707,1522,2023-06-16,Personal,851700,Rejected,Insufficient Income
7708,3280,2023-12-28,Business,70300,Approved,
7709,2963,2025-04-20,Personal,308900,Approved,
7710,3316,2024-05-18,Personal,2947800,Approved,
7711,1749,2025-01-28,Home,1824000,Approved,
7712,1892,2024-04-01,Education,2407700,Rejected,High Existing Debt
7713,4373,2025-05-08,Business,439700,Approved,
7714,1600,2025-07-13,Business,1881100,Rejected,Incomplete Documents
7715,3714,2024-12-08,Education,1014100,Approved,
7716,3390,2023-07-04,Personal,541700,Pending,
7717,5203,2024-02-22,Personal,1073500,Approved,
7718,4801,2024-12-15,Personal,740900,Approved,
7719,5255,2025-02-15,Education,979000,Approved,
7720,4896,2025-03-05,Personal,201100,Approved,
7721,4426,2025-07-29,Education,1313300,Rejected,Incomplete Documents
7722,4621,2023-05-03,Business,85800,Approved,
7723,3507,2024-08-26,Home,327300,Approved,
7724,3681,2023-03-02,Home,143500,Rejected,Incomplete Documents
7725,5323,2025-06-30,Home,4031900,Pending,
7726,3777,2023-04-02,Home,8000000,Approved,
7727,5703,2025-06-16,Auto,3554000,Pending,
7728,4249,2023-08-22,Auto,1809900,Rejected,Incomplete Documents
7729,3647,2025-08-27,Auto,255300,Approved,
7730,1102,2024-06-14,Auto,227100,Approved,
7731,4396,2025-10-14,Home,714900,Approved,
7732,2380,2025-02-26,Personal,494900,Approved,
7733,5039,2025-04-05,Personal,260000,Approved,
7734,2151,2025-10-16,Personal,579600,Approved,
7735,2418,2025-04-06,Business,102200,Rejected,Incomplete Documents
7736,3630,2024-09-15,Business,323400,Pending,
7737,1260,2023-08-30,Auto,254500,Rejected,Incomplete Documents
7738,1277,2023-10-19,Home,1009300,Pending,
7739,1810,2024-03-12,Personal,200700,Approved,
7740,5692,2025-01-29,Personal,409900,Approved,
7741,5561,2025-12-13,Home,405500,Approved,
7742,3182,2024-06-11,Business,789700,Approved,
7743,4327,2023-02-19,Home,757500,Rejected,Incomplete Documents
7744,3935,2025-03-04,Auto,351400,Rejected,High Existing Debt
7745,3121,2025-03-09,Education,985300,Rejected,Incomplete Documents
7746,4359,2023-07-08,Business,212300,Rejected,Low Credit Score
7747,4743,2025-07-26,Home,309500,Approved,
7748,5267,2024-11-12,Home,473400,Rejected,High Existing Debt
7749,5343,2023-08-07,Personal,2293700,Approved,
7750,1354,2024-10-20,Personal,1876400,Approved,
7751,4792,2024-12-20,Home,92000,Rejected,Incomplete Documents
7752,3160,2025-04-04,Home,987500,Approved,
7753,3764,2023-12-24,Personal,755000,Rejected,Low Credit Score
7754,5557,2024-10-09,Personal,1017000,Approved,
7755,5004,2023-07-09,Home,251000,Pending,
7756,4277,2025-10-29,Personal,7299600,Approved,
7757,4855,2025-05-29,Home,345000,Approved,
7758,1461,2025-02-13,Business,643700,Approved,
7759,1546,2025-10-08,Auto,4410100,Approved,
7760,5806,2025-11-12,Personal,532100,Approved,
7761,5140,2023-10-24,Home,361500,Approved,
7762,2359,2023-11-24,Education,1402400,Rejected,Insufficient Income
7763,4427,2025-09-06,Home,456300,Approved,
7764,4462,2023-01-11,Business,667400,Rejected,Insufficient Income
7765,4557,2025-10-21,Education,179800,Approved,
7766,2286,2025-03-22,Personal,246200,Approved,
7767,5171,2024-06-02,Auto,751200,Approved,
7768,2550,2024-03-19,Home,378300,Approved,
7769,5564,2025-01-12,Personal,195200,Approved,
7770,1005,2025-06-18,Education,355400,Rejected,Insufficient Income
7771,2211,2023-06-04,Home,381500,Approved,
7772,4550,2025-08-15,Home,611500,Rejected,Insufficient Income
7773,4371,2025-10-27,Education,636300,Approved,
7774,3534,2024-03-13,Personal,996700,Pending,
7775,1949,2024-09-07,Auto,214700,Rejected,Incomplete Documents
7776,5763,2025-05-12,Education,267300,Approved,
7777,5165,2024-09-06,Home,233000,Approved,
7778,1232,2025-08-20,Personal,327200,Rejected,Insufficient Income
7779,4535,2023-04-13,Auto,334300,Rejected,Insufficient Income
7780,2647,2024-10-21,Auto,175100,Pending,
7781,3377,2024-11-18,Education,2955600,Approved,
7782,1793,2024-02-22,Personal,694200,Approved,
7783,2614,2023-10-23,Personal,302200,Pending,
7784,3791,2024-05-31,Education,414400,Pending,
7785,5863,2024-06-05,Business,576100,Approved,
7786,2696,2024-11-16,Personal,515300,Approved,
7787,1087,2024-05-19,Auto,338600,Rejected,High Existing Debt
7788,3028,2023-02-24,Home,1586800,Approved,
7789,3447,2024-10-09,Home,630800,Approved,
7790,2424,2025-09-30,Personal,579700,Approved,
7791,1081,2024-09-19,Personal,2412100,Approved,
7792,3762,2025-12-15,Home,4755200,Rejected,High Existing Debt
7793,3141,2025-08-08,Home,645000,Approved,
7794,3922,2025-01-24,Auto,816700,Approved,
7795,1072,2025-03-21,Auto,141300,Approved,
7796,2081,2023-02-25,Home,651000,Approved,
7797,3555,2023-06-13,Personal,1585600,Approved,
7798,2682,2024-05-03,Auto,96000,Rejected,High Existing Debt
7799,1720,2023-01-08,Personal,148500,Approved,
7800,2627,2024-09-03,Business,4501900,Approved,
7801,3508,2023-05-27,Personal,275700,Pending,
7802,4355,2023-03-07,Personal,921800,Rejected,Low Credit Score
7803,3253,2023-05-19,Personal,857400,Approved,
7804,4024,2023-07-14,Personal,1042600,Approved,
7805,5193,2023-10-16,Education,1136500,Rejected,Low Credit Score
7806,1265,2024-04-02,Business,1272900,Approved,
7807,1269,2025-03-31,Personal,579400,Approved,
7808,1941,2024-03-04,Education,426800,Rejected,Low Credit Score
7809,1264,2023-07-14,Personal,229000,Approved,
7810,4698,2023-10-22,Personal,277900,Approved,
7811,4064,2024-09-01,Home,389700,Approved,
7812,4803,2023-02-19,Auto,329300,Pending,
7813,4817,2025-03-30,Business,782900,Rejected,High Existing Debt
7814,2633,2024-01-13,Home,711900,Approved,
7815,5103,2023-06-07,Personal,182200,Approved,
7816,4661,2023-05-01,Auto,262500,Approved,
7817,1399,2024-10-28,Personal,789600,Approved,
7818,1184,2024-07-31,Personal,114600,Approved,
7819,3664,2023-04-11,Personal,652400,Pending,
7820,3853,2025-03-06,Business,360400,Approved,
7821,4648,2025-04-10,Personal,592000,Approved,
7822,5189,2025-05-20,Home,1270600,Approved,
7823,3409,2023-02-24,Home,391500,Approved,
7824,1111,2023-08-30,Personal,546100,Approved,
7825,5404,2023-05-26,Personal,222100,Approved,
7826,5513,2024-11-27,Personal,683600,Rejected,Insufficient Income
7827,5173,2024-01-03,Auto,108200,Approved,
7828,1607,2025-07-07,Business,425200,Rejected,Low Credit Score
7829,4340,2025-11-20,Education,439400,Approved,
7830,4424,2025-03-13,Auto,759400,Approved,
7831,2070,2024-11-09,Auto,1690000,Pending,
7832,2350,2023-09-18,Auto,235400,Rejected,Low Credit Score
7833,4454,2024-10-29,Home,660800,Approved,
7834,3887,2025-06-06,Auto,1950600,Approved,
7835,1441,2025-03-20,Business,472200,Approved,
7836,5884,2025-04-04,Education,1199800,Pending,
7837,1580,2025-04-30,Personal,438900,Rejected,High Existing Debt
7838,2324,2024-03-23,Personal,567000,Approved,
7839,2310,2023-08-05,Personal,252400,Approved,
7840,2823,2025-04-10,Auto,1289200,Approved,
7841,5735,2024-06-13,Personal,763600,Approved,
7842,4540,2023-04-27,Personal,143500,Rejected,High Existing Debt
7843,3542,2023-08-27,Home,1000000,Rejected,Insufficient Income
7844,2769,2025-07-29,Home,682500,Pending,
7845,1526,2025-10-22,Home,618700,Approved,
7846,2638,2025-03-08,Business,62700,Rejected,Incomplete Documents
7847,3199,2024-10-23,Personal,450400,Approved,
7848,2861,2025-02-02,Home,110300,Rejected,High Existing Debt
7849,5987,2024-09-09,Auto,1319300,Approved,
7850,2202,2024-01-10,Auto,2031500,Approved,
7851,3773,2023-10-17,Auto,618900,Approved,
7852,2569,2023-06-12,Business,2663500,Rejected,Incomplete Documents
7853,4028,2025-06-12,Home,298200,Rejected,Incomplete Documents
7854,1009,2023-07-16,Business,1649800,Rejected,Insufficient Income
7855,1203,2024-06-10,Business,633600,Approved,
7856,3311,2023-01-12,Personal,361500,Approved,
7857,4057,2023-07-14,Business,2961000,Approved,
7858,5661,2025-05-17,Home,1956200,Rejected,Incomplete Documents
7859,5623,2023-12-03,Personal,672800,Pending,
7860,4636,2023-10-03,Education,333900,Approved,
7861,4532,2025-03-25,Business,430600,Approved,
7862,4525,2025-01-22,Home,201500,Rejected,High Existing Debt
7863,2615,2025-11-17,Auto,218900,Rejected,Low Credit Score
7864,1662,2025-02-24,Business,292500,Approved,
7865,3026,2023-11-09,Home,2424600,Rejected,Insufficient Income
7866,5644,2023-12-31,Home,452500,Approved,
7867,1094,2025-08-04,Auto,634500,Rejected,Incomplete Documents
7868,1865,2025-11-26,Auto,144400,Pending,
7869,5262,2025-08-29,Personal,2044600,Rejected,Incomplete Documents
7870,2064,2025-05-21,Business,191900,Approved,
7871,2088,2024-09-08,Personal,3395900,Pending,
7872,4768,2025-10-16,Personal,1301800,Pending,
7873,4045,2023-04-10,Education,603000,Rejected,Low Credit Score
7874,3495,2025-08-23,Auto,844100,Rejected,Low Credit Score
7875,5371,2023-02-13,Personal,526000,Approved,
7876,3173,2023-03-06,Personal,402000,Approved,
7877,1521,2024-07-14,Auto,1183100,Rejected,Low Credit Score
7878,4901,2025-12-26,Home,939500,Approved,
7879,2130,2025-09-22,Personal,370900,Rejected,Low Credit Score
7880,3773,2023-02-15,Business,5753200,Approved,
7881,4649,2025-12-29,Education,415700,Rejected,Low Credit Score
7882,3645,2024-09-12,Home,518400,Rejected,Insufficient Income
7883,4352,2025-05-22,Personal,101000,Approved,
7884,1614,2023-07-28,Personal,569600,Pending,
7885,5268,2025-09-16,Education,4114000,Approved,
7886,1006,2024-01-16,Home,989500,Approved,
7887,5035,2023-10-13,Home,1284900,Rejected,Incomplete Documents
7888,3969,2025-05-21,Education,579900,Approved,
7889,1539,2024-02-22,Business,798300,Approved,
7890,4702,2023-12-12,Personal,2233800,Approved,
7891,3520,2024-01-01,Business,1798000,Approved,
7892,2632,2023-12-23,Personal,435000,Rejected,High Existing Debt
7893,4797,2023-03-02,Auto,622100,Approved,
7894,2279,2024-01-19,Personal,1142400,Approved,
7895,1556,2024-07-31,Education,337300,Approved,
7896,3914,2023-01-13,Home,655700,Approved,
7897,5701,2024-07-25,Personal,418200,Approved,
7898,5343,2023-12-29,Business,599300,Approved,
7899,1317,2025-04-12,Education,889100,Approved,
7900,1754,2024-04-12,Home,554200,Pending,
7901,4718,2024-11-19,Personal,1220700,Approved,
7902,4147,2025-04-16,Auto,1329400,Approved,
7903,3288,2023-09-25,Home,939200,Rejected,High Existing Debt
7904,5232,2023-08-23,Home,864300,Approved,
7905,3275,2025-07-05,Education,1143000,Approved,
7906,1459,2023-08-03,Auto,1570600,Rejected,Low Credit Score
7907,3940,2024-03-31,Auto,137700,Approved,
7908,4830,2024-08-24,Home,299200,Approved,
7909,3987,2023-12-05,Personal,364400,Approved,
7910,2110,2025-04-04,Personal,227500,Rejected,Incomplete Documents
7911,3985,2024-12-19,Auto,412000,Approved,
7912,5165,2025-11-30,Education,736500,Approved,
7913,2386,2023-04-25,Personal,500400,Approved,
7914,3018,2023-02-02,Business,475900,Approved,
7915,5382,2024-05-29,Auto,1329500,Rejected,High Existing Debt
7916,5537,2025-01-14,Personal,889400,Rejected,Incomplete Documents
7917,2734,2025-07-20,Auto,417800,Rejected,Insufficient Income
7918,2578,2025-10-09,Auto,368600,Approved,
7919,1741,2024-11-10,Home,320900,Approved,
7920,3733,2024-05-14,Home,4102500,Pending,
7921,3601,2023-10-29,Home,236000,Rejected,High Existing Debt
7922,5809,2025-04-18,Business,863900,Pending,
7923,2855,2025-04-03,Business,95300,Approved,
7924,3479,2024-08-31,Home,376600,Approved,
7925,3964,2025-03-04,Auto,122800,Approved,
7926,4292,2023-09-12,Business,366400,Approved,
7927,2171,2023-04-17,Business,870800,Approved,
7928,3625,2024-09-16,Auto,270500,Approved,
7929,3250,2024-11-23,Auto,203800,Pending,
7930,2828,2024-07-15,Personal,1301600,Rejected,Insufficient Income
7931,4794,2025-11-18,Home,946500,Approved,
7932,3461,2023-12-23,Personal,647500,Rejected,High Existing Debt
7933,5316,2024-02-07,Personal,105500,Rejected,Low Credit Score
7934,3975,2025-09-29,Personal,848800,Rejected,Low Credit Score
7935,4622,2023-05-05,Home,1343700,Approved,
7936,1617,2025-12-22,Education,376500,Rejected,Insufficient Income
7937,5347,2025-02-07,Business,126900,Approved,
7938,2986,2023-07-23,Auto,556300,Rejected,High Existing Debt
7939,4350,2023-11-16,Personal,1411200,Approved,
7940,3797,2023-05-19,Personal,815500,Rejected,Insufficient Income
7941,1715,2024-08-31,Auto,411100,Approved,
7942,4126,2024-09-21,Auto,738700,Approved,
7943,3486,2025-01-07,Home,1562500,Rejected,Low Credit Score
7944,4283,2024-05-11,Education,369600,Approved,
7945,1518,2024-10-30,Home,1110300,Approved,
7946,4273,2025-12-12,Education,472600,Rejected,Insufficient Income
7947,2982,2024-03-11,Personal,1152500,Approved,
7948,5972,2024-12-31,Personal,564700,Rejected,High Existing Debt
7949,4115,2024-09-06,Home,245900,Rejected,High Existing Debt
7950,1707,2023-10-22,Auto,64800,Approved,
7951,3296,2025-05-05,Home,362500,Rejected,Incomplete Documents
7952,1781,2025-12-01,Business,627400,Approved,
7953,5284,2024-11-18,Personal,1183200,Approved,
7954,1271,2024-08-05,Home,171400,Rejected,Low Credit Score
7955,4653,2024-04-17,Personal,293500,Rejected,Low Credit Score
7956,5722,2023-03-16,Personal,188100,Approved,
7957,5391,2025-09-05,Auto,136800,Pending,
7958,4837,2024-01-23,Personal,1560200,Approved,
7959,5858,2024-06-23,Education,674500,Rejected,Low Credit Score
7960,3467,2025-09-02,Personal,2965400,Rejected,High Existing Debt
7961,3464,2023-01-02,Personal,301900,Rejected,Insufficient Income
7962,4208,2025-04-19,Home,1111500,Approved,
7963,3709,2024-02-26,Home,175300,Approved,
7964,3711,2025-03-28,Home,1560400,Rejected,Incomplete Documents
7965,5019,2025-02-23,Home,223300,Pending,
7966,5955,2023-10-13,Business,377500,Approved,
7967,2530,2025-01-24,Auto,530800,Rejected,Low Credit Score
7968,1180,2025-03-21,Auto,1002700,Rejected,High Existing Debt
7969,3696,2025-11-27,Home,1132200,Approved,
7970,1611,2023-05-05,Personal,1041400,Pending,
7971,5421,2023-11-11,Personal,993500,Pending,
7972,4873,2023-02-13,Personal,1026200,Rejected,Low Credit Score
7973,5286,2023-11-28,Personal,494800,Rejected,Low Credit Score
7974,1961,2023-06-14,Education,1046600,Rejected,Low Credit Score
7975,3776,2025-02-01,Personal,402200,Approved,
7976,2313,2024-12-11,Auto,451700,Rejected,Insufficient Income
7977,4238,2024-10-27,Business,472100,Approved,
7978,2282,2023-07-03,Personal,279100,Approved,
7979,5332,2024-02-07,Auto,1032400,Approved,
7980,2418,2024-10-23,Business,1170200,Approved,
7981,1741,2024-03-16,Auto,693200,Approved,
7982,4557,2024-07-30,Home,170400,Pending,
7983,5556,2024-01-14,Home,1557400,Rejected,Incomplete Documents
7984,4557,2024-11-04,Personal,403000,Approved,
7985,3782,2024-07-15,Personal,971500,Approved,
7986,4087,2023-11-05,Personal,962600,Rejected,Incomplete Documents
7987,1471,2025-09-15,Personal,2087100,Approved,
7988,3002,2023-02-20,Education,664700,Pending,
7989,5925,2023-10-03,Business,707800,Approved,
7990,3719,2025-05-09,Auto,2846100,Approved,
7991,4317,2023-04-25,Business,352900,Approved,
7992,5347,2025-05-09,Personal,1943600,Approved,
7993,2190,2023-05-16,Home,998400,Pending,
7994,4576,2023-01-21,Education,1904200,Rejected,Low Credit Score
7995,2230,2024-06-13,Education,152900,Approved,
7996,2145,2023-12-28,Home,292900,Rejected,Incomplete Documents
7997,1683,2025-06-24,Personal,256700,Rejected,Low Credit Score
7998,5375,2023-08-07,Business,205000,Pending,
7999,4609,2023-11-15,Business,1400000,Rejected,Incomplete Documents
8000,2510,2024-04-10,Personal,584400,Rejected,Low Credit Score
8001,4740,2023-05-01,Personal,142000,Pending,
8002,4683,2023-03-03,Personal,129700,Pending,
8003,4934,2025-10-02,Business,562600,Rejected,Incomplete Documents
8004,1083,2025-02-01,Auto,721200,Approved,
8005,4969,2025-06-17,Auto,137800,Approved,
8006,5973,2023-01-10,Personal,321200,Approved,
8007,1876,2025-03-27,Personal,5358900,Approved,
8008,1222,2024-07-30,Auto,787600,Rejected,Low Credit Score
8009,2565,2025-10-04,Personal,254600,Approved,
